HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
037-199101-122,42,57.678,-170.9145,84,1991,220.505139
037-199101-189,90,61.63767,-176.4337,104,1991,25.678467
037-199101-059,50,55.99383,-166.3887,123,1991,30.811933
037-199101-123,42,57.51083,-170.5975,73,1991,117.057446
037-199101-190,90,61.35217,-176.4083,108,1991,43.37662
037-199101-060,31,56.32683,-166.4142,102,1991,73.363268
037-199101-191,90,61.34,-176.9392,117,1991,23.41225
037-199101-124,42,57.65033,-170.2473,71,1991,52.482652
037-199101-061,31,56.65383,-166.4622,82,1991,431.773027
037-199101-192,90,61.0295,-177.5682,135,1991,234.25625
037-199101-125,42,57.81733,-170.0057,71,1991,20.437842
037-199101-062,31,56.98633,-166.4767,71,1991,34.524302
037-199101-193,90,60.98,-177.003,124,1991,52.02228
037-199101-126,42,57.519,-169.9775,68,1991,10.234298
037-199101-194,61,60.6605,-176.967,134,1991,142.961371
037-199101-063,31,57.33567,-166.486,68,1991,8.711007
037-199101-127,42,57.32517,-170.1982,49,1991,0.0623
037-199101-195,61,60.6585,-177.4758,148,1991,218.023902
037-199101-064,31,57.657,-166.503,64,1991,56.774648
037-199101-129,42,57.13383,-169.9625,46,1991,0.014436
037-199101-196,61,60.673,-178.1497,163,1991,211.086592
037-199101-065,31,57.99683,-166.5255,59,1991,13.438987
037-199101-130,42,57.02083,-170.1743,66,1991,6.563374
037-199101-066,10,58.32483,-166.5358,44,1991,7.789707
037-199101-197,61,60.35483,-177.4055,150,1991,215.262787
037-199101-132,42,57.04117,-170.7508,88,1991,7.998884
037-199101-198,61,60.3295,-176.7253,139,1991,20.003504
037-199101-067,20,58.65267,-166.6367,38,1991,5.828308
037-199101-199,61,60.01717,-176.7122,143,1991,129.139898
037-199101-133,42,57.32133,-170.8388,80,1991,1.696326
037-199101-068,20,58.99667,-166.6113,31,1991,1.59807
037-199101-200,61,60.017,-177.2228,137,1991,204.791286
037-199101-134,42,57.10217,-170.4542,46,1991,0
037-199101-069,20,59.3285,-166.611,26,1991,0.097205
037-199101-201,61,59.9935,-177.876,141,1991,68.362764
037-199101-135,42,56.67533,-170.1368,95,1991,79.476103
037-199101-070,20,59.6545,-166.6457,24,1991,1.100981
037-199101-202,61,59.68167,-177.2162,177,1991,188.156384
037-199101-136,61,56.355,-170.7063,121,1991,341.990933
037-199101-073,20,60.34533,-167.9683,29,1991,1.422506
037-199101-203,61,59.66367,-176.5292,137,1991,83.275723
037-199101-137,61,56.66217,-171.3332,119,1991,53.567927
037-199101-074,20,60.01733,-167.9535,20,1991,0.086935
037-199101-204,61,59.35567,-176.3928,137,1991,120.404434
037-199101-138,61,56.99517,-171.4063,110,1991,637.825411
037-199101-075,20,59.67133,-167.9572,33,1991,13.714145
037-199101-205,61,59.321,-176.9762,146,1991,60.355351
037-199101-139,41,57.3185,-171.4143,99,1991,34.742243
037-199101-076,20,59.34967,-167.9683,37,1991,7.45409
037-199101-206,61,59.0185,-177.5602,135,1991,24.700154
037-199101-140,41,57.65517,-171.4735,97,1991,66.568761
037-199101-077,20,59.01217,-167.8932,38,1991,17.782495
037-199101-207,61,58.97233,-177.023,134,1991,51.578625
037-199101-141,41,57.98683,-171.5765,97,1991,58.51608
037-199101-078,20,58.67167,-167.8712,44,1991,13.38957
037-199101-142,41,58.328,-171.6598,95,1991,179.582243
037-199101-208,61,58.689,-176.8262,134,1991,22.359634
037-199101-079,41,58.33033,-167.8563,59,1991,11.615919
037-199101-209,61,58.696,-176.1892,137,1991,808.224905
037-199101-143,41,58.665,-171.7133,91,1991,661.594429
037-199101-210,61,58.99467,-176.3015,137,1991,154.867458
037-199101-144,41,58.98717,-171.784,86,1991,8.206004
037-199101-211,61,59.329,-175.1643,135,1991,540.117537
037-199101-145,43,59.3225,-171.8257,79,1991,4.211979
037-199101-212,61,59.67467,-175.1233,126,1991,145.327604
037-199101-146,43,59.65317,-171.9058,77,1991,0.75635
037-199101-147,43,59.82283,-172.241,73,1991,0.801329
037-199101-213,61,59.9925,-175.2937,119,1991,234.604579
037-199101-148,43,59.99633,-171.948,66,1991,0.61133
037-199101-214,61,60.37633,-175.2922,110,1991,201.253498
037-199101-149,43,60.16117,-172.3097,55,1991,1.599518
037-199101-150,43,60.318,-172.0698,57,1991,19.059742
037-199101-151,41,60.65233,-172.0748,60,1991,1.564525
037-199101-152,41,60.99083,-172.1708,62,1991,4.046283
037-199101-158,82,62.01117,-173.6902,60,1991,0.014108
037-199101-159,82,61.67717,-173.6618,70,1991,0.671406
037-199101-160,82,61.3455,-173.5547,73,1991,0.647658
037-199101-161,41,61.01417,-173.5077,75,1991,0.351673
037-199101-162,41,60.68617,-173.467,64,1991,43.470274
037-199101-164,43,60.12517,-173.745,88,1991,38.616831
037-199101-165,43,59.98983,-173.9547,97,1991,89.880316
037-199101-168,43,59.8315,-173.5815,97,1991,68.727593
078-199101-048,10,57.70633,-162.1922,46,1991,2.964516
078-199101-049,10,57.971,-162.7715,42,1991,25.904826
078-199101-050,10,57.9475,-163.233,42,1991,1.346694
078-199101-051,10,57.68183,-163.3168,48,1991,15.386645
078-199101-052,10,57.36433,-163.3348,53,1991,10.279601
078-199101-053,31,57.026,-163.3507,66,1991,5.613668
078-199101-054,31,56.72083,-163.3618,75,1991,8.282941
078-199101-055,31,56.37267,-163.394,86,1991,22.389819
078-199101-056,31,56.04417,-163.3958,90,1991,24.19688
078-199101-057,31,55.67783,-163.4127,82,1991,431.457571
078-199101-058,31,55.38217,-163.4143,55,1991,265.455881
078-199101-059,31,55.383,-164.5163,102,1991,210.200398
078-199101-060,31,55.67583,-164.5833,97,1991,9.497905
078-199101-061,31,56.019,-164.5892,93,1991,115.634462
078-199101-062,31,56.34217,-164.5728,88,1991,314.088047
078-199101-063,20,59.001,-165.938,29,1991,4.188075
078-199101-001,10,57.335,-159.0462,49,1991,23.07443
078-199101-064,10,58.65833,-165.9382,37,1991,11.026074
078-199101-002,10,57.33933,-158.4142,33,1991,2.367594
078-199101-065,10,58.323,-165.9168,44,1991,7.92553
078-199101-003,10,57.627,-158.3735,33,1991,1.809003
078-199101-066,10,57.99783,-165.9088,57,1991,17.182635
078-199101-004,10,58.00983,-158.313,31,1991,2.93173
078-199101-067,31,57.65,-165.8862,66,1991,95.852478
078-199101-005,10,58.00233,-158.9452,42,1991,121.271141
078-199101-126,41,58.35633,-169.745,71,1991,6.099901
078-199101-068,31,57.33533,-165.867,70,1991,118.522155
078-199101-006,10,57.691,-159.0183,48,1991,45.045547
078-199101-127,41,58.68683,-169.804,70,1991,1.160657
078-199101-069,31,56.994,-165.8505,73,1991,35.840893
078-199101-007,10,57.001,-159.1242,29,1991,1.560567
078-199101-128,41,59.01617,-169.8327,64,1991,28.096238
078-199101-070,31,56.66033,-165.8547,80,1991,202.087199
078-199101-008,10,56.70067,-159.744,35,1991,1.947284
078-199101-129,41,59.33883,-169.8778,62,1991,68.791342
078-199101-071,31,56.32883,-165.8025,93,1991,302.817761
078-199101-009,10,56.988,-159.7463,59,1991,62.616803
078-199101-130,41,59.66183,-169.9255,59,1991,23.591955
078-199101-072,31,55.9995,-165.8082,112,1991,23.6617
078-199101-010,10,57.32683,-159.6612,57,1991,13.345152
078-199101-131,41,60.0075,-169.9702,57,1991,51.696915
078-199101-011,10,57.65467,-159.6368,49,1991,26.383257
078-199101-073,50,55.6555,-165.8032,119,1991,91.963793
078-199101-132,20,60.33867,-170.0472,53,1991,66.673523
078-199101-012,10,58.03417,-159.6157,40,1991,11.822102
078-199101-074,50,55.32217,-165.8038,123,1991,179.901512
078-199101-133,41,60.9925,-171.5228,62,1991,0.38257
078-199101-013,10,58.26983,-159.5622,24,1991,0
078-199101-075,50,54.99517,-165.7465,132,1991,42.128867
078-199101-134,41,60.67067,-171.456,64,1991,6.970759
078-199101-015,10,58.24783,-160.1895,33,1991,0
078-199101-076,50,54.828,-165.528,166,1991,65.365444
078-199101-135,50,56.42167,-170.202,113,1991,95.523483
078-199101-016,10,57.97367,-160.218,49,1991,12.24685
078-199101-077,50,55.021,-166.9345,155,1991,74.510245
078-199101-136,42,56.84917,-170.4347,101,1991,36.029915
078-199101-017,31,57.63867,-160.2673,53,1991,43.035695
078-199101-078,50,55.34683,-166.9612,143,1991,43.232577
078-199101-137,61,56.67483,-170.716,113,1991,41.475655
078-199101-018,31,57.38167,-160.2003,59,1991,23.744498
078-199101-079,50,55.6745,-166.9928,137,1991,115.951693
078-199101-019,31,57.0195,-160.3382,66,1991,6.050293
078-199101-138,61,56.755,-171.9335,123,1991,222.186302
078-199101-020,31,56.681,-160.4262,62,1991,14.837444
078-199101-080,50,56.029,-167.0082,135,1991,29.649205
078-199101-139,61,57.04,-172.0582,119,1991,35.120147
078-199101-021,10,56.27367,-160.8187,33,1991,53.899155
078-199101-081,50,56.32383,-167.0248,115,1991,29.26806
078-199101-140,61,57.35683,-172.0882,112,1991,32.873862
078-199101-022,31,56.71683,-160.9922,70,1991,22.91953
078-199101-023,31,57.0175,-160.9488,60,1991,9.563652
078-199101-141,61,57.738,-172.1502,110,1991,48.799981
078-199101-082,31,56.69183,-167.0593,97,1991,271.443923
078-199101-142,61,58.0735,-172.2367,106,1991,155.637792
078-199101-024,31,57.3605,-160.9402,59,1991,3.721664
078-199101-083,31,57.01783,-167.0818,75,1991,68.575866
078-199101-143,61,58.38533,-172.2928,104,1991,577.831379
078-199101-025,31,57.681,-160.8977,57,1991,10.490455
078-199101-084,31,57.32517,-167.1182,71,1991,21.269402
078-199101-144,61,58.66917,-172.3712,104,1991,135.230574
078-199101-026,10,57.98633,-160.8643,46,1991,45.55287
078-199101-085,31,57.69217,-167.1233,70,1991,98.17642
078-199101-086,31,58.003,-167.1808,66,1991,44.27416
078-199101-145,41,58.99867,-172.4197,101,1991,150.799466
078-199101-027,10,58.2465,-160.7923,33,1991,0.773953
078-199101-087,20,58.35283,-167.1947,51,1991,21.751626
078-199101-146,43,59.35233,-172.4943,90,1991,48.088218
078-199101-028,10,58.2385,-161.3698,44,1991,15.365047
078-199101-088,20,58.6765,-167.227,44,1991,9.751363
078-199101-147,43,59.5125,-172.8662,97,1991,52.676362
078-199101-029,10,58.00267,-161.4893,55,1991,72.528125
078-199101-148,43,59.66583,-172.6005,86,1991,4.262294
078-199101-089,20,59.01667,-167.243,40,1991,10.972507
078-199101-030,10,57.69183,-161.4068,51,1991,14.972362
078-199101-149,43,59.8405,-172.8772,82,1991,7.563826
078-199101-090,20,59.346,-167.2732,31,1991,5.472966
078-199101-031,31,57.28017,-161.54,57,1991,11.200581
078-199101-091,20,59.64217,-167.2902,31,1991,1.142334
078-199101-150,43,59.99,-172.6347,68,1991,4.835176
078-199101-032,31,56.98783,-161.562,70,1991,8.712799
078-199101-092,20,60.33717,-167.3338,33,1991,1.393619
078-199101-033,31,56.652,-161.583,91,1991,26.549334
078-199101-151,43,60.16383,-173.0063,60,1991,5.72382
078-199101-095,20,60.34133,-168.6825,37,1991,10.198307
078-199101-034,10,56.32317,-161.6737,62,1991,10.916362
078-199101-152,41,60.6815,-172.776,46,1991,24.374618
078-199101-096,20,59.98317,-168.6683,40,1991,49.233887
078-199101-035,31,56.06417,-162.2145,77,1991,21.27484
078-199101-153,41,61.03167,-172.8273,70,1991,0.036276
078-199101-097,20,59.662,-168.6287,40,1991,13.040888
078-199101-036,31,56.37383,-162.198,88,1991,33.61752
078-199101-158,82,61.994,-174.5797,75,1991,0.018728
078-199101-098,20,59.32617,-168.5783,40,1991,32.127341
078-199101-037,31,56.692,-162.1732,71,1991,10.848716
078-199101-159,82,61.65383,-174.3542,79,1991,0.026094
078-199101-099,20,59.0015,-168.5373,48,1991,15.713544
078-199101-038,31,57.0475,-162.1703,59,1991,5.239851
078-199101-160,82,61.35767,-174.3327,80,1991,0.267746
078-199101-100,20,58.66167,-168.4882,55,1991,23.088217
078-199101-039,10,57.376,-162.1602,51,1991,39.101416
078-199101-161,41,60.98383,-174.168,86,1991,0.711032
078-199101-101,41,58.32717,-168.4693,66,1991,82.29829
078-199101-162,41,60.67733,-174.1175,90,1991,0.129076
078-199101-102,42,57.976,-168.4453,70,1991,189.951769
078-199101-163,43,60.38283,-174.276,95,1991,19.569618
078-199101-103,42,57.664,-168.4088,71,1991,155.917788
078-199101-164,62,60.3125,-174.6317,106,1991,15.907238
078-199101-041,10,58.60083,-162.7188,27,1991,0
078-199101-104,32,57.32917,-168.3688,75,1991,330.102526
078-199101-165,43,60.14133,-174.395,104,1991,55.309094
078-199101-042,10,58.3085,-162.7448,31,1991,50.844346
078-199101-105,32,56.98283,-168.3385,84,1991,134.631455
078-199101-166,62,59.9885,-174.606,112,1991,50.305082
078-199101-043,10,58.4025,-163.358,35,1991,14.41408
078-199101-106,50,56.665,-168.3045,108,1991,335.188554
078-199101-167,62,59.8415,-174.2752,112,1991,29.225189
078-199101-044,10,58.68717,-163.3507,31,1991,1.506807
078-199101-107,50,56.342,-168.2665,157,1991,58.381031
078-199101-168,62,59.59233,-174.4227,119,1991,129.861436
078-199101-045,10,58.96583,-163.3472,22,1991,1.973888
078-199101-108,50,56.001,-168.2158,152,1991,399.004816
078-199101-169,62,59.31783,-174.3092,121,1991,761.932901
078-199101-046,10,58.31183,-162.0547,48,1991,1.666457
078-199101-109,50,55.68817,-168.1775,137,1991,2.701038
078-199101-170,62,59.28733,-173.8473,115,1991,303.984012
078-199101-047,10,58.03183,-162.1307,40,1991,12.116526
078-199101-110,50,56.38533,-169.5382,130,1991,24.169828
078-199101-171,61,59.01717,-173.7243,121,1991,684.288843
078-199101-111,50,56.35433,-168.8793,128,1991,226.481165
078-199101-172,61,58.60817,-173.6335,128,1991,180.19334
078-199101-112,32,56.6635,-168.8998,102,1991,2153.739476
078-199101-173,61,58.29483,-173.5593,117,1991,232.855758
078-199101-113,32,56.8365,-169.2838,80,1991,15.626942
078-199101-174,61,58.0115,-173.4982,121,1991,129.860304
078-199101-115,42,56.85,-169.8905,73,1991,12.236103
078-199101-175,61,57.69533,-173.4057,150,1991,16.075978
078-199101-116,42,57.011,-169.5398,64,1991,5.232407
078-199101-176,61,57.399,-173.3008,123,1991,5.964882
078-199101-117,42,57.14883,-169.352,73,1991,57.965762
078-199101-177,61,57.04267,-173.1732,137,1991,153.660467
078-199101-118,32,57.00033,-168.9453,80,1991,40.356613
078-199101-119,32,56.85383,-168.641,97,1991,133.674443
078-199101-179,61,58.66967,-174.3933,170,1991,11.587684
078-199101-120,32,57.177,-168.647,79,1991,883.442931
078-199101-180,61,58.739,-174.819,174,1991,573.44587
078-199101-121,42,57.34517,-169.0017,73,1991,243.180796
078-199101-181,61,58.994,-174.7635,132,1991,128.374033
078-199101-122,42,57.33133,-169.5917,64,1991,19.744626
078-199101-182,61,59.04217,-174.3767,130,1991,444.533673
078-199101-123,42,57.69083,-169.6348,71,1991,11.491339
078-199101-183,41,60.69767,-174.7795,101,1991,3.624761
078-199101-124,42,57.84783,-169.3465,68,1991,35.866741
078-199101-184,82,61.01017,-174.8843,95,1991,0.380731
078-199101-125,42,58.00533,-169.7103,71,1991,12.323954
078-199101-185,82,61.34767,-175.006,91,1991,0.051284
078-199101-186,82,61.693,-175.1528,90,1991,0.478101
078-199101-187,82,61.91233,-175.2502,88,1991,0.244945
078-199101-188,82,61.93083,-175.7493,97,1991,0.018078
078-199101-189,82,61.681,-175.8127,99,1991,0.612933
078-199101-190,90,61.3295,-175.6665,102,1991,1.224183
078-199101-191,90,60.995,-175.5735,106,1991,13.203394
078-199101-192,61,60.67183,-175.4642,112,1991,44.110881
037-199201-032,10,57.98717,-164.0015,44,1992,5.006941
037-199201-033,10,58.32583,-164.0038,38,1992,12.583733
037-199201-034,10,58.65867,-164.0048,31,1992,3.156214
037-199201-035,10,58.989,-164.011,26,1992,0.605713
037-199201-036,10,59.32733,-164.002,20,1992,0
037-199201-037,10,59.346,-164.6428,20,1992,0
037-199201-038,10,59.0105,-164.6435,24,1992,1.28095
037-199201-039,10,58.65733,-164.6525,35,1992,0.062866
037-199201-040,10,58.34517,-164.6357,42,1992,7.463165
037-199201-041,10,58.01133,-164.6192,42,1992,3.94858
037-199201-042,10,57.677,-164.6185,51,1992,30.764174
037-199201-043,31,57.34617,-164.6198,64,1992,24.742887
037-199201-044,31,57.3455,-164.0058,60,1992,49.019249
037-199201-045,31,57.0125,-164.0107,68,1992,9.858607
037-199201-046,31,56.67817,-164.0027,73,1992,71.210409
037-199201-047,31,56.68033,-164.6013,73,1992,30.644874
037-199201-048,31,56.3455,-164.5853,90,1992,108.515707
037-199201-049,31,56.34433,-164.0045,86,1992,661.410481
037-199201-050,31,56.01117,-164.0035,90,1992,0.591831
037-199201-051,31,56.0135,-164.5872,91,1992,396.813758
037-199201-052,31,55.68233,-164.5953,95,1992,99.58273
037-199201-053,31,55.6805,-164.0047,93,1992,151.149087
037-199201-109,50,56.35417,-168.8642,124,1992,134.253559
037-199201-110,50,56.32867,-170.0673,110,1992,163.45787
037-199201-054,31,55.3485,-164.0068,75,1992,48.43772
037-199201-111,42,56.6575,-170.1183,97,1992,386.639816
037-199201-056,31,56.99117,-165.2172,71,1992,28.912247
037-199201-112,42,56.816,-170.4812,101,1992,200.366454
037-199201-057,31,57.322,-165.2348,66,1992,12.707643
037-199201-058,31,57.652,-165.2515,59,1992,12.070295
037-199201-113,42,56.99517,-170.1643,66,1992,12.432182
037-199201-114,42,57.12583,-170.4713,48,1992,0
037-199201-059,10,57.98833,-165.2478,48,1992,9.592401
037-199201-115,42,57.32367,-170.2187,53,1992,0.430376
037-199201-060,10,58.32083,-165.2817,44,1992,14.728692
037-199201-116,42,57.48967,-170.5882,71,1992,183.317136
037-199201-061,10,58.65283,-165.2982,38,1992,5.923983
037-199201-001,10,58.01883,-158.9685,42,1992,1.071852
037-199201-117,42,57.65667,-170.2767,71,1992,114.734716
037-199201-062,10,58.98817,-165.3033,26,1992,6.417987
037-199201-002,10,57.68317,-159.023,46,1992,96.822225
037-199201-063,20,59.32233,-165.3195,16,1992,0.183115
037-199201-118,42,57.82617,-170.6233,75,1992,442.372304
037-199201-003,10,57.34817,-159.0677,46,1992,7.441879
037-199201-064,20,59.681,-166.6345,26,1992,3.426477
037-199201-119,42,57.98867,-170.3383,73,1992,59.30699
037-199201-065,20,59.354,-166.6013,26,1992,3.932337
037-199201-004,10,57.01667,-159.1127,31,1992,2.665387
037-199201-120,41,58.3205,-170.3867,73,1992,8.827491
037-199201-066,20,59.01533,-166.6033,31,1992,4.246554
037-199201-121,41,58.65683,-170.4378,71,1992,5.730535
037-199201-005,31,56.65933,-160.3675,60,1992,18.552267
037-199201-067,20,58.6765,-166.5645,38,1992,15.545414
037-199201-122,41,58.98933,-170.4847,70,1992,5.054728
037-199201-006,31,56.98833,-160.334,62,1992,4.326428
037-199201-068,10,58.3425,-166.5573,46,1992,4.303331
037-199201-123,41,59.32167,-170.535,66,1992,11.82972
037-199201-069,31,58.0145,-166.5188,59,1992,49.951834
037-199201-007,31,57.32333,-160.3003,59,1992,9.518057
037-199201-124,41,59.654,-170.5855,66,1992,12.564421
037-199201-070,31,57.679,-166.5058,66,1992,25.097273
037-199201-008,31,57.657,-160.2668,53,1992,9.44183
037-199201-071,31,57.348,-166.4928,70,1992,103.704649
037-199201-125,41,59.9875,-170.6365,64,1992,4.980098
037-199201-009,10,57.99233,-160.2182,49,1992,104.966741
037-199201-072,31,56.994,-166.4453,73,1992,117.078331
037-199201-126,41,60.32183,-170.666,60,1992,0.20877
037-199201-073,31,56.67767,-166.4422,84,1992,46.372828
037-199201-010,10,58.327,-160.1767,16,1992,0
037-199201-127,43,60.0125,-171.9655,64,1992,0.142248
037-199201-074,31,56.34433,-166.4253,102,1992,144.186369
037-199201-011,10,58.3485,-161.4038,29,1992,0
037-199201-128,43,59.848,-172.2492,73,1992,0.143942
037-199201-075,50,56.009,-166.4007,123,1992,24.680464
037-199201-012,10,58.00783,-161.4838,53,1992,89.552785
037-199201-129,43,59.683,-171.9045,77,1992,0.077376
037-199201-185,61,60.65667,-177.5028,146,1992,88.817827
037-199201-076,50,55.67367,-166.3823,126,1992,38.966101
037-199201-013,10,57.67583,-161.506,51,1992,20.628069
037-199201-130,43,59.34317,-171.833,79,1992,0.728833
037-199201-186,61,60.6555,-178.198,161,1992,180.784573
037-199201-077,50,55.3485,-166.355,130,1992,52.176828
037-199201-014,31,57.33833,-161.5345,55,1992,23.767319
037-199201-131,41,59.01067,-171.7865,86,1992,1.769139
037-199201-187,90,60.9905,-177.6388,135,1992,217.481722
037-199201-078,50,55.018,-166.3322,141,1992,198.08917
037-199201-015,31,57.01083,-161.5702,66,1992,15.077427
037-199201-132,41,58.676,-171.7195,91,1992,93.116475
037-199201-079,50,54.99567,-166.9193,155,1992,26.862731
037-199201-016,31,56.67717,-161.585,88,1992,42.445721
037-199201-133,61,58.6805,-172.3692,101,1992,204.260233
037-199201-080,50,55.329,-166.9602,139,1992,71.214309
037-199201-017,10,56.34483,-161.6168,64,1992,108.356338
037-199201-134,61,56.9815,-172.6503,121,1992,27.171983
037-199201-081,50,55.32883,-167.551,146,1992,74.712874
